Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Trinidad and Tobago,TTO,0.00035337710569548425,0.000979412745722527,3.0511780465731846,0.0001370981970622763,-2.016e-05,0.0008000572610315681,-0.003335338634798527,0.007287507138394118
Tunisia,TUN,-8.3547179e-05,0.0002948988682836153,0.18147199646784748,-0.00011196,-0.00038852,0.00025765,-0.00071309,0.00046649
Turkey,TUR,0.007811428947874926,0.0070275690573599605,0.6122519723651041,0.007775287025524378,0.0011169855828720564,0.013706023282523155,-0.014513666457734109,0.04457922314564705
Tanzania,TZA,-0.010275910327026115,0.029637240938498975,-0.1431824921948027,-0.007481426131296168,-0.039600034332799905,0.01601523103963852,-0.12283765395651818,0.1064577856631279
All Countries,Total,0.5392751790092393,0.7543424736249817,-0.09367879642212824,0.5800890898587199,-0.19309229537356476,1.22464505658336,-1.769975789218644,3.1156676206387592
Uganda,UGA,0.007697374437095577,0.010688092861276283,0.620615717860535,0.006145542366716862,-0.000808858734622598,0.01675167140505314,-0.030267829878907204,0.05087456283618927
Ukraine,UKR,0.0008845768475578889,0.009433149326504636,-0.6409032903034243,0.001513510643068552,-0.005762456647320986,0.008627317508356571,-0.03619243230966568,0.038127000106172565
Uruguay,URY,-0.00037745725822364596,0.0019722178824891543,-0.33919699352171157,-0.0003728858502984047,-0.002024216863957346,0.0016650919049566984,-0.008989033015266656,0.005419493382552266
United States of America,USA,0.18516701450992973,0.13857128894225604,0.06423846381226306,0.1869115155340576,0.061773897545318604,0.3077710284161377,-0.29115627976146696,0.7549218731781006
Uzbekistan,UZB,0.0002260022237,0.0010136373347447174,-0.4947886588073561,0.00036295,-0.0010990400000000001,0.00154893,-0.0019151,0.0016143099999999999
Saint Vincent and the Grenadines,VCT,3.3784261e-06,1.203032433614635e-05,-3.7855233524395233,3.5100000000000003e-06,1e-08,1.221e-05,-6.244e-05,1.8350000000000002e-05
Venezuela,VEN,-0.00480832061607764,0.038547720858864036,-2.1967264433352214,-0.0003519229361255464,-0.028845060728545188,0.025643839287657736,-0.24561665997051238,0.07575848479681015
Vietnam,VNM,-0.012337726308874064,0.022536572028061447,-1.1042254084404235,-0.00938539514079571,-0.028568029907588957,0.0066640250868320455,-0.12507688992576121,0.05662518084206581
Vanuatu,VUT,7.764222188160148e-05,0.00018365479547285921,1.2764288531090997,9.01e-06,-4.65e-05,0.0002617,-0.00023486700184353627,0.0009344940528173745
Samoa,WSM,-7.84763086e-05,0.00011855852261253262,-1.7085226445282353,-1.9410000000000002e-05,-0.00014235999999999999,1.3e-06,-0.00044817,4.6660000000000004e-05
Yemen,YEM,4.16645033e-05,0.00014171521409701341,0.7633871643972296,5.7560000000000005e-05,-9.366e-05,0.0001615,-0.00021754,0.0004704
South Africa,ZAF,0.003194467834048077,0.007556511682328306,-0.5507258824382572,0.0034566150116860867,-0.00247005677345369,0.009341868853120803,-0.03825310822125435,0.03075109543457508
Zambia,ZMB,0.009140827983309511,0.02651224762042567,-0.8882501668941394,0.009029247635655404,-0.009887079604527803,0.03236234446112679,-0.11978097206422805,0.08599357240562439
Zimbabwe,ZWE,-0.0010564936647814713,0.0028934097603807315,0.7150187369100068,-0.00137509,-0.003539893389599323,0.00127413,-0.010377966793888808,0.011248440838861465
